review_order,passage_id,capture_index,relative_time_ms,rgb_filename,rgb_prev_3,rgb_prev_2,rgb_prev_1,rgb_next_1,rgb_next_2,rgb_next_3,original_label,candidate_reason,final_review,notes
259,0047,35,3489.0,0047_3505_2025_01_25_10_54_54_391697_RGB_640_480_3.png,0047_3502_2025_01_25_10_54_54_092745_RGB_640_480_3.png,0047_3503_2025_01_25_10_54_54_203431_RGB_640_480_3.png,0047_3504_2025_01_25_10_54_54_299764_RGB_640_480_3.png,0047_3506_2025_01_25_10_54_54_500531_RGB_640_480_3.png,0047_3507_2025_01_25_10_54_54_603458_RGB_640_480_3.png,0047_3508_2025_01_25_10_54_54_695884_RGB_640_480_3.png,background,boundary,,
260,0047,36,3597.0,0047_3506_2025_01_25_10_54_54_500531_RGB_640_480_3.png,0047_3503_2025_01_25_10_54_54_203431_RGB_640_480_3.png,0047_3504_2025_01_25_10_54_54_299764_RGB_640_480_3.png,0047_3505_2025_01_25_10_54_54_391697_RGB_640_480_3.png,0047_3507_2025_01_25_10_54_54_603458_RGB_640_480_3.png,0047_3508_2025_01_25_10_54_54_695884_RGB_640_480_3.png,0047_3509_2025_01_25_10_54_54_790772_RGB_640_480_3.png,background,boundary,,
261,0047,49,4894.0,0047_3519_2025_01_25_10_54_55_797393_RGB_640_480_3.png,0047_3516_2025_01_25_10_54_55_485934_RGB_640_480_3.png,0047_3517_2025_01_25_10_54_55_583867_RGB_640_480_3.png,0047_3518_2025_01_25_10_54_55_691410_RGB_640_480_3.png,0047_3520_2025_01_25_10_54_55_895454_RGB_640_480_3.png,0047_3521_2025_01_25_10_54_55_998822_RGB_640_480_3.png,0047_3522_2025_01_25_10_54_56_093854_RGB_640_480_3.png,background,boundary,,
262,0047,50,4992.0,0047_3520_2025_01_25_10_54_55_895454_RGB_640_480_3.png,0047_3517_2025_01_25_10_54_55_583867_RGB_640_480_3.png,0047_3518_2025_01_25_10_54_55_691410_RGB_640_480_3.png,0047_3519_2025_01_25_10_54_55_797393_RGB_640_480_3.png,0047_3521_2025_01_25_10_54_55_998822_RGB_640_480_3.png,0047_3522_2025_01_25_10_54_56_093854_RGB_640_480_3.png,0047_3523_2025_01_25_10_54_56_198115_RGB_640_480_3.png,background,boundary,,
263,0047,51,5096.0,0047_3521_2025_01_25_10_54_55_998822_RGB_640_480_3.png,0047_3518_2025_01_25_10_54_55_691410_RGB_640_480_3.png,0047_3519_2025_01_25_10_54_55_797393_RGB_640_480_3.png,0047_3520_2025_01_25_10_54_55_895454_RGB_640_480_3.png,0047_3522_2025_01_25_10_54_56_093854_RGB_640_480_3.png,0047_3523_2025_01_25_10_54_56_198115_RGB_640_480_3.png,0047_3524_2025_01_25_10_54_56_294135_RGB_640_480_3.png,background,boundary,,
264,0047az,42,4177.0,0047az_8982_2025_01_25_16_59_54_643794_RGB_640_480_3.png,0047az_8979_2025_01_25_16_59_54_345370_RGB_640_480_3.png,0047az_8980_2025_01_25_16_59_54_445684_RGB_640_480_3.png,0047az_8981_2025_01_25_16_59_54_545938_RGB_640_480_3.png,0047az_8983_2025_01_25_16_59_54_741159_RGB_640_480_3.png,0047az_8984_2025_01_25_16_59_54_832573_RGB_640_480_3.png,0047az_8985_2025_01_25_16_59_54_923671_RGB_640_480_3.png,background,boundary,,
265,0047az,43,4275.0,0047az_8983_2025_01_25_16_59_54_741159_RGB_640_480_3.png,0047az_8980_2025_01_25_16_59_54_445684_RGB_640_480_3.png,0047az_8981_2025_01_25_16_59_54_545938_RGB_640_480_3.png,0047az_8982_2025_01_25_16_59_54_643794_RGB_640_480_3.png,0047az_8984_2025_01_25_16_59_54_832573_RGB_640_480_3.png,0047az_8985_2025_01_25_16_59_54_923671_RGB_640_480_3.png,0047az_8986_2025_01_25_16_59_55_024868_RGB_640_480_3.png,background,boundary,,
266,0047az,44,4366.0,0047az_8984_2025_01_25_16_59_54_832573_RGB_640_480_3.png,0047az_8981_2025_01_25_16_59_54_545938_RGB_640_480_3.png,0047az_8982_2025_01_25_16_59_54_643794_RGB_640_480_3.png,0047az_8983_2025_01_25_16_59_54_741159_RGB_640_480_3.png,0047az_8985_2025_01_25_16_59_54_923671_RGB_640_480_3.png,0047az_8986_2025_01_25_16_59_55_024868_RGB_640_480_3.png,0047az_8987_2025_01_25_16_59_55_122418_RGB_640_480_3.png,background,boundary,,
267,0047az,62,6167.0,0047az_9002_2025_01_25_16_59_56_633605_RGB_640_480_3.png,0047az_8999_2025_01_25_16_59_56_341507_RGB_640_480_3.png,0047az_9000_2025_01_25_16_59_56_438789_RGB_640_480_3.png,0047az_9001_2025_01_25_16_59_56_537412_RGB_640_480_3.png,0047az_9003_2025_01_25_16_59_56_722674_RGB_640_480_3.png,0047az_9004_2025_01_25_16_59_56_823097_RGB_640_480_3.png,0047az_9005_2025_01_25_16_59_56_918497_RGB_640_480_3.png,background,boundary,,
268,0047az,63,6257.0,0047az_9003_2025_01_25_16_59_56_722674_RGB_640_480_3.png,0047az_9000_2025_01_25_16_59_56_438789_RGB_640_480_3.png,0047az_9001_2025_01_25_16_59_56_537412_RGB_640_480_3.png,0047az_9002_2025_01_25_16_59_56_633605_RGB_640_480_3.png,0047az_9004_2025_01_25_16_59_56_823097_RGB_640_480_3.png,0047az_9005_2025_01_25_16_59_56_918497_RGB_640_480_3.png,0047az_9006_2025_01_25_16_59_57_030879_RGB_640_480_3.png,background,boundary,,
269,0047az,64,6357.0,0047az_9004_2025_01_25_16_59_56_823097_RGB_640_480_3.png,0047az_9001_2025_01_25_16_59_56_537412_RGB_640_480_3.png,0047az_9002_2025_01_25_16_59_56_633605_RGB_640_480_3.png,0047az_9003_2025_01_25_16_59_56_722674_RGB_640_480_3.png,0047az_9005_2025_01_25_16_59_56_918497_RGB_640_480_3.png,0047az_9006_2025_01_25_16_59_57_030879_RGB_640_480_3.png,0047az_9007_2025_01_25_16_59_57_122820_RGB_640_480_3.png,background,boundary,,
270,0048az,36,3588.0,0048az_9385_2025_01_25_17_02_07_206806_RGB_640_480_3.png,0048az_9382_2025_01_25_17_02_06_910716_RGB_640_480_3.png,0048az_9383_2025_01_25_17_02_07_026844_RGB_640_480_3.png,0048az_9384_2025_01_25_17_02_07_122629_RGB_640_480_3.png,0048az_9386_2025_01_25_17_02_07_302898_RGB_640_480_3.png,0048az_9387_2025_01_25_17_02_07_411093_RGB_640_480_3.png,0048az_9388_2025_01_25_17_02_07_521267_RGB_640_480_3.png,background,boundary,,
271,0048az,37,3683.0,0048az_9386_2025_01_25_17_02_07_302898_RGB_640_480_3.png,0048az_9383_2025_01_25_17_02_07_026844_RGB_640_480_3.png,0048az_9384_2025_01_25_17_02_07_122629_RGB_640_480_3.png,0048az_9385_2025_01_25_17_02_07_206806_RGB_640_480_3.png,0048az_9387_2025_01_25_17_02_07_411093_RGB_640_480_3.png,0048az_9388_2025_01_25_17_02_07_521267_RGB_640_480_3.png,0048az_9389_2025_01_25_17_02_07_615786_RGB_640_480_3.png,background,boundary,,
272,0048az,38,3792.0,0048az_9387_2025_01_25_17_02_07_411093_RGB_640_480_3.png,0048az_9384_2025_01_25_17_02_07_122629_RGB_640_480_3.png,0048az_9385_2025_01_25_17_02_07_206806_RGB_640_480_3.png,0048az_9386_2025_01_25_17_02_07_302898_RGB_640_480_3.png,0048az_9388_2025_01_25_17_02_07_521267_RGB_640_480_3.png,0048az_9389_2025_01_25_17_02_07_615786_RGB_640_480_3.png,0048az_9390_2025_01_25_17_02_07_707440_RGB_640_480_3.png,background,boundary,,
273,0048az,61,6131.0,0048az_9410_2025_01_25_17_02_09_750070_RGB_640_480_3.png,0048az_9407_2025_01_25_17_02_09_412551_RGB_640_480_3.png,0048az_9408_2025_01_25_17_02_09_507812_RGB_640_480_3.png,0048az_9409_2025_01_25_17_02_09_643174_RGB_640_480_3.png,0048az_9411_2025_01_25_17_02_09_845251_RGB_640_480_3.png,0048az_9412_2025_01_25_17_02_09_953174_RGB_640_480_3.png,0048az_9413_2025_01_25_17_02_10_041597_RGB_640_480_3.png,background,boundary,,
274,0048az,62,6226.0,0048az_9411_2025_01_25_17_02_09_845251_RGB_640_480_3.png,0048az_9408_2025_01_25_17_02_09_507812_RGB_640_480_3.png,0048az_9409_2025_01_25_17_02_09_643174_RGB_640_480_3.png,0048az_9410_2025_01_25_17_02_09_750070_RGB_640_480_3.png,0048az_9412_2025_01_25_17_02_09_953174_RGB_640_480_3.png,0048az_9413_2025_01_25_17_02_10_041597_RGB_640_480_3.png,0048az_9414_2025_01_25_17_02_10_137227_RGB_640_480_3.png,background,boundary,,
275,0048az,63,6334.0,0048az_9412_2025_01_25_17_02_09_953174_RGB_640_480_3.png,0048az_9409_2025_01_25_17_02_09_643174_RGB_640_480_3.png,0048az_9410_2025_01_25_17_02_09_750070_RGB_640_480_3.png,0048az_9411_2025_01_25_17_02_09_845251_RGB_640_480_3.png,0048az_9413_2025_01_25_17_02_10_041597_RGB_640_480_3.png,0048az_9414_2025_01_25_17_02_10_137227_RGB_640_480_3.png,0048az_9415_2025_01_25_17_02_10_228197_RGB_640_480_3.png,background,boundary,,
276,0050,38,3750.0,0050_16772_2025_01_26_09_13_59_418654_RGB_640_480_3.png,0050_16769_2025_01_26_09_13_59_112878_RGB_640_480_3.png,0050_16770_2025_01_26_09_13_59_205914_RGB_640_480_3.png,0050_16771_2025_01_26_09_13_59_310004_RGB_640_480_3.png,0050_16773_2025_01_26_09_13_59_523187_RGB_640_480_3.png,0050_16774_2025_01_26_09_13_59_635142_RGB_640_480_3.png,0050_16775_2025_01_26_09_13_59_736046_RGB_640_480_3.png,background,boundary,,
277,0050,39,3855.0,0050_16773_2025_01_26_09_13_59_523187_RGB_640_480_3.png,0050_16770_2025_01_26_09_13_59_205914_RGB_640_480_3.png,0050_16771_2025_01_26_09_13_59_310004_RGB_640_480_3.png,0050_16772_2025_01_26_09_13_59_418654_RGB_640_480_3.png,0050_16774_2025_01_26_09_13_59_635142_RGB_640_480_3.png,0050_16775_2025_01_26_09_13_59_736046_RGB_640_480_3.png,0050_16776_2025_01_26_09_13_59_842587_RGB_640_480_3.png,background,boundary,,
278,0050,40,3964.0,0050_16774_2025_01_26_09_13_59_635142_RGB_640_480_3.png,0050_16771_2025_01_26_09_13_59_310004_RGB_640_480_3.png,0050_16772_2025_01_26_09_13_59_418654_RGB_640_480_3.png,0050_16773_2025_01_26_09_13_59_523187_RGB_640_480_3.png,0050_16775_2025_01_26_09_13_59_736046_RGB_640_480_3.png,0050_16776_2025_01_26_09_13_59_842587_RGB_640_480_3.png,0050_16777_2025_01_26_09_13_59_950388_RGB_640_480_3.png,background,boundary,,
279,0050,54,5446.0,0050_16788_2025_01_26_09_14_01_114694_RGB_640_480_3.png,0050_16785_2025_01_26_09_14_00_798276_RGB_640_480_3.png,0050_16786_2025_01_26_09_14_00_896476_RGB_640_480_3.png,0050_16787_2025_01_26_09_14_01_002897_RGB_640_480_3.png,0050_16789_2025_01_26_09_14_01_221311_RGB_640_480_3.png,0050_16790_2025_01_26_09_14_01_331269_RGB_640_480_3.png,0050_16791_2025_01_26_09_14_01_430810_RGB_640_480_3.png,background,boundary,,
280,0050,55,5553.0,0050_16789_2025_01_26_09_14_01_221311_RGB_640_480_3.png,0050_16786_2025_01_26_09_14_00_896476_RGB_640_480_3.png,0050_16787_2025_01_26_09_14_01_002897_RGB_640_480_3.png,0050_16788_2025_01_26_09_14_01_114694_RGB_640_480_3.png,0050_16790_2025_01_26_09_14_01_331269_RGB_640_480_3.png,0050_16791_2025_01_26_09_14_01_430810_RGB_640_480_3.png,0050_16792_2025_01_26_09_14_01_530044_RGB_640_480_3.png,background,boundary,,
281,0050,56,5662.0,0050_16790_2025_01_26_09_14_01_331269_RGB_640_480_3.png,0050_16787_2025_01_26_09_14_01_002897_RGB_640_480_3.png,0050_16788_2025_01_26_09_14_01_114694_RGB_640_480_3.png,0050_16789_2025_01_26_09_14_01_221311_RGB_640_480_3.png,0050_16791_2025_01_26_09_14_01_430810_RGB_640_480_3.png,0050_16792_2025_01_26_09_14_01_530044_RGB_640_480_3.png,0050_16793_2025_01_26_09_14_01_628710_RGB_640_480_3.png,background,boundary,,
282,0050vd,35,3545.0,0050vd_9760_2025_01_25_17_03_55_370179_RGB_640_480_3.png,0050vd_9757_2025_01_25_17_03_55_067921_RGB_640_480_3.png,0050vd_9758_2025_01_25_17_03_55_172168_RGB_640_480_3.png,0050vd_9759_2025_01_25_17_03_55_273009_RGB_640_480_3.png,0050vd_9761_2025_01_25_17_03_55_468409_RGB_640_480_3.png,0050vd_9762_2025_01_25_17_03_55_566703_RGB_640_480_3.png,0050vd_9763_2025_01_25_17_03_55_661443_RGB_640_480_3.png,background,high_pdi,,
283,0050vd,36,3643.0,0050vd_9761_2025_01_25_17_03_55_468409_RGB_640_480_3.png,0050vd_9758_2025_01_25_17_03_55_172168_RGB_640_480_3.png,0050vd_9759_2025_01_25_17_03_55_273009_RGB_640_480_3.png,0050vd_9760_2025_01_25_17_03_55_370179_RGB_640_480_3.png,0050vd_9762_2025_01_25_17_03_55_566703_RGB_640_480_3.png,0050vd_9763_2025_01_25_17_03_55_661443_RGB_640_480_3.png,0050vd_9764_2025_01_25_17_03_55_781191_RGB_640_480_3.png,background,high_pdi,,
284,0050vd,42,4247.0,0050vd_9767_2025_01_25_17_03_56_072309_RGB_640_480_3.png,0050vd_9764_2025_01_25_17_03_55_781191_RGB_640_480_3.png,0050vd_9765_2025_01_25_17_03_55_865707_RGB_640_480_3.png,0050vd_9766_2025_01_25_17_03_55_960968_RGB_640_480_3.png,0050vd_9768_2025_01_25_17_03_56_164192_RGB_640_480_3.png,0050vd_9769_2025_01_25_17_03_56_259256_RGB_640_480_3.png,0050vd_9770_2025_01_25_17_03_56_363370_RGB_640_480_3.png,background,boundary,,
285,0050vd,43,4339.0,0050vd_9768_2025_01_25_17_03_56_164192_RGB_640_480_3.png,0050vd_9765_2025_01_25_17_03_55_865707_RGB_640_480_3.png,0050vd_9766_2025_01_25_17_03_55_960968_RGB_640_480_3.png,0050vd_9767_2025_01_25_17_03_56_072309_RGB_640_480_3.png,0050vd_9769_2025_01_25_17_03_56_259256_RGB_640_480_3.png,0050vd_9770_2025_01_25_17_03_56_363370_RGB_640_480_3.png,0050vd_9771_2025_01_25_17_03_56_459387_RGB_640_480_3.png,background,boundary,,
286,0050vd,44,4434.0,0050vd_9769_2025_01_25_17_03_56_259256_RGB_640_480_3.png,0050vd_9766_2025_01_25_17_03_55_960968_RGB_640_480_3.png,0050vd_9767_2025_01_25_17_03_56_072309_RGB_640_480_3.png,0050vd_9768_2025_01_25_17_03_56_164192_RGB_640_480_3.png,0050vd_9770_2025_01_25_17_03_56_363370_RGB_640_480_3.png,0050vd_9771_2025_01_25_17_03_56_459387_RGB_640_480_3.png,0050vd_9772_2025_01_25_17_03_56_567233_RGB_640_480_3.png,background,boundary,,
287,0050vd,60,5987.0,0050vd_9785_2025_01_25_17_03_57_812544_RGB_640_480_3.png,0050vd_9782_2025_01_25_17_03_57_527149_RGB_640_480_3.png,0050vd_9783_2025_01_25_17_03_57_630450_RGB_640_480_3.png,0050vd_9784_2025_01_25_17_03_57_720612_RGB_640_480_3.png,0050vd_9786_2025_01_25_17_03_57_893006_RGB_640_480_3.png,0050vd_9787_2025_01_25_17_03_57_989347_RGB_640_480_3.png,0050vd_9788_2025_01_25_17_03_58_085641_RGB_640_480_3.png,background,boundary,,
288,0050vd,61,6068.0,0050vd_9786_2025_01_25_17_03_57_893006_RGB_640_480_3.png,0050vd_9783_2025_01_25_17_03_57_630450_RGB_640_480_3.png,0050vd_9784_2025_01_25_17_03_57_720612_RGB_640_480_3.png,0050vd_9785_2025_01_25_17_03_57_812544_RGB_640_480_3.png,0050vd_9787_2025_01_25_17_03_57_989347_RGB_640_480_3.png,0050vd_9788_2025_01_25_17_03_58_085641_RGB_640_480_3.png,0050vd_9789_2025_01_25_17_03_58_182865_RGB_640_480_3.png,background,boundary,,
289,0050vd,62,6164.0,0050vd_9787_2025_01_25_17_03_57_989347_RGB_640_480_3.png,0050vd_9784_2025_01_25_17_03_57_720612_RGB_640_480_3.png,0050vd_9785_2025_01_25_17_03_57_812544_RGB_640_480_3.png,0050vd_9786_2025_01_25_17_03_57_893006_RGB_640_480_3.png,0050vd_9788_2025_01_25_17_03_58_085641_RGB_640_480_3.png,0050vd_9789_2025_01_25_17_03_58_182865_RGB_640_480_3.png,0050vd_9790_2025_01_25_17_03_58_288369_RGB_640_480_3.png,background,boundary,,
290,0050vd,64,6357.0,0050vd_9789_2025_01_25_17_03_58_182865_RGB_640_480_3.png,0050vd_9786_2025_01_25_17_03_57_893006_RGB_640_480_3.png,0050vd_9787_2025_01_25_17_03_57_989347_RGB_640_480_3.png,0050vd_9788_2025_01_25_17_03_58_085641_RGB_640_480_3.png,0050vd_9790_2025_01_25_17_03_58_288369_RGB_640_480_3.png,0050vd_9791_2025_01_25_17_03_58_568506_RGB_640_480_3.png,0050vd_9792_2025_01_25_17_03_59_054046_RGB_640_480_3.png,background,high_pdi,,
291,0052az,21,2008.0,0052az_6885_2025_01_25_16_52_05_689119_RGB_640_480_3.png,0052az_6882_2025_01_25_16_52_05_394560_RGB_640_480_3.png,0052az_6883_2025_01_25_16_52_05_497158_RGB_640_480_3.png,0052az_6884_2025_01_25_16_52_05_591689_RGB_640_480_3.png,0052az_6886_2025_01_25_16_52_05_789841_RGB_640_480_3.png,0052az_6887_2025_01_25_16_52_05_890770_RGB_640_480_3.png,0052az_6888_2025_01_25_16_52_05_999370_RGB_640_480_3.png,background,boundary,,
292,0052az,22,2108.0,0052az_6886_2025_01_25_16_52_05_789841_RGB_640_480_3.png,0052az_6883_2025_01_25_16_52_05_497158_RGB_640_480_3.png,0052az_6884_2025_01_25_16_52_05_591689_RGB_640_480_3.png,0052az_6885_2025_01_25_16_52_05_689119_RGB_640_480_3.png,0052az_6887_2025_01_25_16_52_05_890770_RGB_640_480_3.png,0052az_6888_2025_01_25_16_52_05_999370_RGB_640_480_3.png,0052az_6889_2025_01_25_16_52_06_092423_RGB_640_480_3.png,background,boundary,,
293,0052az,23,2209.0,0052az_6887_2025_01_25_16_52_05_890770_RGB_640_480_3.png,0052az_6884_2025_01_25_16_52_05_591689_RGB_640_480_3.png,0052az_6885_2025_01_25_16_52_05_689119_RGB_640_480_3.png,0052az_6886_2025_01_25_16_52_05_789841_RGB_640_480_3.png,0052az_6888_2025_01_25_16_52_05_999370_RGB_640_480_3.png,0052az_6889_2025_01_25_16_52_06_092423_RGB_640_480_3.png,0052az_6890_2025_01_25_16_52_06_199189_RGB_640_480_3.png,background,boundary,,
294,0052az,73,7255.0,0052az_6937_2025_01_25_16_52_10_936801_RGB_640_480_3.png,0052az_6934_2025_01_25_16_52_10_644954_RGB_640_480_3.png,0052az_6935_2025_01_25_16_52_10_734165_RGB_640_480_3.png,0052az_6936_2025_01_25_16_52_10_838834_RGB_640_480_3.png,0052az_6938_2025_01_25_16_52_11_037232_RGB_640_480_3.png,0052az_6939_2025_01_25_16_52_11_142025_RGB_640_480_3.png,0052az_6940_2025_01_25_16_52_11_236044_RGB_640_480_3.png,background,boundary,,
295,0052az,74,7355.0,0052az_6938_2025_01_25_16_52_11_037232_RGB_640_480_3.png,0052az_6935_2025_01_25_16_52_10_734165_RGB_640_480_3.png,0052az_6936_2025_01_25_16_52_10_838834_RGB_640_480_3.png,0052az_6937_2025_01_25_16_52_10_936801_RGB_640_480_3.png,0052az_6939_2025_01_25_16_52_11_142025_RGB_640_480_3.png,0052az_6940_2025_01_25_16_52_11_236044_RGB_640_480_3.png,0052az_6941_2025_01_25_16_52_11_338446_RGB_640_480_3.png,background,boundary,,
296,0052az,75,7460.0,0052az_6939_2025_01_25_16_52_11_142025_RGB_640_480_3.png,0052az_6936_2025_01_25_16_52_10_838834_RGB_640_480_3.png,0052az_6937_2025_01_25_16_52_10_936801_RGB_640_480_3.png,0052az_6938_2025_01_25_16_52_11_037232_RGB_640_480_3.png,0052az_6940_2025_01_25_16_52_11_236044_RGB_640_480_3.png,0052az_6941_2025_01_25_16_52_11_338446_RGB_640_480_3.png,0052az_6942_2025_01_25_16_52_11_443234_RGB_640_480_3.png,background,boundary,,
297,0053az,107,10734.0,0053az_8366_2025_01_25_16_56_55_037255_RGB_640_480_3.png,0053az_8363_2025_01_25_16_56_54_717634_RGB_640_480_3.png,0053az_8364_2025_01_25_16_56_54_824900_RGB_640_480_3.png,0053az_8365_2025_01_25_16_56_54_923752_RGB_640_480_3.png,0053az_8367_2025_01_25_16_56_55_129934_RGB_640_480_3.png,0053az_8368_2025_01_25_16_56_55_230156_RGB_640_480_3.png,0053az_8369_2025_01_25_16_56_55_329692_RGB_640_480_3.png,background,boundary,,
298,0053az,108,10826.0,0053az_8367_2025_01_25_16_56_55_129934_RGB_640_480_3.png,0053az_8364_2025_01_25_16_56_54_824900_RGB_640_480_3.png,0053az_8365_2025_01_25_16_56_54_923752_RGB_640_480_3.png,0053az_8366_2025_01_25_16_56_55_037255_RGB_640_480_3.png,0053az_8368_2025_01_25_16_56_55_230156_RGB_640_480_3.png,0053az_8369_2025_01_25_16_56_55_329692_RGB_640_480_3.png,0053az_8370_2025_01_25_16_56_55_431144_RGB_640_480_3.png,background,boundary,,
299,0053az,109,10927.0,0053az_8368_2025_01_25_16_56_55_230156_RGB_640_480_3.png,0053az_8365_2025_01_25_16_56_54_923752_RGB_640_480_3.png,0053az_8366_2025_01_25_16_56_55_037255_RGB_640_480_3.png,0053az_8367_2025_01_25_16_56_55_129934_RGB_640_480_3.png,0053az_8369_2025_01_25_16_56_55_329692_RGB_640_480_3.png,0053az_8370_2025_01_25_16_56_55_431144_RGB_640_480_3.png,0053az_8371_2025_01_25_16_56_55_531564_RGB_640_480_3.png,background,boundary,,
300,0053az,126,12616.0,0053az_8385_2025_01_25_16_56_56_919872_RGB_640_480_3.png,0053az_8382_2025_01_25_16_56_56_631354_RGB_640_480_3.png,0053az_8383_2025_01_25_16_56_56_727072_RGB_640_480_3.png,0053az_8384_2025_01_25_16_56_56_824621_RGB_640_480_3.png,0053az_8386_2025_01_25_16_56_57_025544_RGB_640_480_3.png,0053az_8387_2025_01_25_16_56_57_131441_RGB_640_480_3.png,0053az_8388_2025_01_25_16_56_57_255832_RGB_640_480_3.png,background,boundary,,
301,0053az,127,12722.0,0053az_8386_2025_01_25_16_56_57_025544_RGB_640_480_3.png,0053az_8383_2025_01_25_16_56_56_727072_RGB_640_480_3.png,0053az_8384_2025_01_25_16_56_56_824621_RGB_640_480_3.png,0053az_8385_2025_01_25_16_56_56_919872_RGB_640_480_3.png,0053az_8387_2025_01_25_16_56_57_131441_RGB_640_480_3.png,0053az_8388_2025_01_25_16_56_57_255832_RGB_640_480_3.png,0053az_8389_2025_01_25_16_56_57_350256_RGB_640_480_3.png,background,boundary,,
302,0053az,128,12828.0,0053az_8387_2025_01_25_16_56_57_131441_RGB_640_480_3.png,0053az_8384_2025_01_25_16_56_56_824621_RGB_640_480_3.png,0053az_8385_2025_01_25_16_56_56_919872_RGB_640_480_3.png,0053az_8386_2025_01_25_16_56_57_025544_RGB_640_480_3.png,0053az_8388_2025_01_25_16_56_57_255832_RGB_640_480_3.png,0053az_8389_2025_01_25_16_56_57_350256_RGB_640_480_3.png,0053az_8390_2025_01_25_16_56_57_449910_RGB_640_480_3.png,background,boundary,,
303,0053az,156,15759.0,0053az_8415_2025_01_25_16_57_00_062872_RGB_640_480_3.png,0053az_8412_2025_01_25_16_56_59_730065_RGB_640_480_3.png,0053az_8413_2025_01_25_16_56_59_830939_RGB_640_480_3.png,0053az_8414_2025_01_25_16_56_59_962565_RGB_640_480_3.png,0053az_8416_2025_01_25_16_57_00_152359_RGB_640_480_3.png,0053az_8417_2025_01_25_16_57_00_249281_RGB_640_480_3.png,0053az_8418_2025_01_25_16_57_00_361974_RGB_640_480_3.png,background,boundary,,
304,0053az,157,15849.0,0053az_8416_2025_01_25_16_57_00_152359_RGB_640_480_3.png,0053az_8413_2025_01_25_16_56_59_830939_RGB_640_480_3.png,0053az_8414_2025_01_25_16_56_59_962565_RGB_640_480_3.png,0053az_8415_2025_01_25_16_57_00_062872_RGB_640_480_3.png,0053az_8417_2025_01_25_16_57_00_249281_RGB_640_480_3.png,0053az_8418_2025_01_25_16_57_00_361974_RGB_640_480_3.png,0053az_8419_2025_01_25_16_57_00_462937_RGB_640_480_3.png,background,boundary,,
305,0053az,158,15945.0,0053az_8417_2025_01_25_16_57_00_249281_RGB_640_480_3.png,0053az_8414_2025_01_25_16_56_59_962565_RGB_640_480_3.png,0053az_8415_2025_01_25_16_57_00_062872_RGB_640_480_3.png,0053az_8416_2025_01_25_16_57_00_152359_RGB_640_480_3.png,0053az_8418_2025_01_25_16_57_00_361974_RGB_640_480_3.png,0053az_8419_2025_01_25_16_57_00_462937_RGB_640_480_3.png,0053az_8420_2025_01_25_16_57_00_557423_RGB_640_480_3.png,background,boundary,,
306,0053az,206,20927.0,0053az_8465_2025_01_25_16_57_05_230836_RGB_640_480_3.png,0053az_8462_2025_01_25_16_57_04_921793_RGB_640_480_3.png,0053az_8463_2025_01_25_16_57_05_025190_RGB_640_480_3.png,0053az_8464_2025_01_25_16_57_05_127715_RGB_640_480_3.png,0053az_8466_2025_01_25_16_57_05_329957_RGB_640_480_3.png,0053az_8467_2025_01_25_16_57_05_441345_RGB_640_480_3.png,0053az_8468_2025_01_25_16_57_05_541378_RGB_640_480_3.png,background,boundary,,
307,0053az,207,21026.0,0053az_8466_2025_01_25_16_57_05_329957_RGB_640_480_3.png,0053az_8463_2025_01_25_16_57_05_025190_RGB_640_480_3.png,0053az_8464_2025_01_25_16_57_05_127715_RGB_640_480_3.png,0053az_8465_2025_01_25_16_57_05_230836_RGB_640_480_3.png,0053az_8467_2025_01_25_16_57_05_441345_RGB_640_480_3.png,0053az_8468_2025_01_25_16_57_05_541378_RGB_640_480_3.png,,background,boundary,,
308,0053az,208,21138.0,0053az_8467_2025_01_25_16_57_05_441345_RGB_640_480_3.png,0053az_8464_2025_01_25_16_57_05_127715_RGB_640_480_3.png,0053az_8465_2025_01_25_16_57_05_230836_RGB_640_480_3.png,0053az_8466_2025_01_25_16_57_05_329957_RGB_640_480_3.png,0053az_8468_2025_01_25_16_57_05_541378_RGB_640_480_3.png,,,background,boundary,,
309,0054az,29,2727.0,0054az_9450_2025_01_25_17_02_20_517549_RGB_640_480_3.png,0054az_9447_2025_01_25_17_02_20_248050_RGB_640_480_3.png,0054az_9448_2025_01_25_17_02_20_331781_RGB_640_480_3.png,0054az_9449_2025_01_25_17_02_20_425109_RGB_640_480_3.png,0054az_9451_2025_01_25_17_02_20_613249_RGB_640_480_3.png,0054az_9452_2025_01_25_17_02_20_702030_RGB_640_480_3.png,0054az_9453_2025_01_25_17_02_20_796385_RGB_640_480_3.png,background,boundary,,
